Level 6
walls:
1245,540,0.5
1245,575,0.5
1245,610,0.5
1245,645,0.5
1245,680,0.5
100,250,0.25
160,200,0.25
220,250,0.25
280,200,0.25
340,250,0.25
400,250,0.25
460,200,0.25
520,250,0.25
580,200,0.25
640,250,0.25
700,250,0.25
710,200,0.25
720,200,0.25
730,200,0.25
740,200,0.25
750,200,0.25
760,200,0.25
770,200,0.25
780,200,0.25
780,190,0.25
780,180,0.25
780,170,0.25
780,160,0.25
780,150,0.25
780,140,0.25
780,130,0.25
780,120,0.25
780,110,0.25
780,100,0.25
780,90,0.25
780,80,0.25
780,70,0.25
780,60,0.25
780,50,0.25
780,40,0.25
780,30,0.25
820,250,0.25
880,200,0.25
940,250,0.25
720,330,0.25
730,330,0.25
740,330,0.25
750,330,0.25
760,330,0.25
770,330,0.25
780,330,0.25
790,330,0.25
800,330,0.25
100,600,0.25
160,550,0.25
170,550,0.25
180,550,0.25
190,550,0.25
200,550,0.25
200,540,0.25
200,530,0.25
200,520,0.25
200,510,0.25
200,500,0.25
200,490,0.25
200,480,0.25
200,470,0.25
200,460,0.25
200,450,0.25
200,440,0.25
200,430,0.25
200,420,0.25
200,410,0.25
200,400,0.25
150,650,0.25
160,650,0.25
170,650,0.25
180,650,0.25
190,650,0.25
220,600,0.25
280,650,0.25
340,600,0.25
400,650,0.25
460,650,0.25
520,600,0.25
580,650,0.25
640,600,0.25
700,650,0.25
760,650,0.25
820,600,0.25
880,650,0.25
940,600,0.25
1000,650,0.25
1000,660,0.25
1000,670,0.25
1010,670,0.25
1020,670,0.25
1030,670,0.25
1040,670,0.25
1050,670,0.25
1060,670,0.25
1070,670,0.25
1080,670,0.25
1090,670,0.25
1100,670,0.25
1110,670,0.25
1120,670,0.25
1130,670,0.25
1140,670,0.25
1150,670,0.25
1160,670,0.25
1170,670,0.25
1180,670,0.25
1190,670,0.25
1200,670,0.25
1210,670,0.25
1220,670,0.25
1230,670,0.25
1240,670,0.25
1000,330,0.25
1010,330,0.25
1020,330,0.25
1030,330,0.25
1040,330,0.25
1050,330,0.25
1060,330,0.25
1070,330,0.25
1080,330,0.25
1090,330,0.25
1100,330,0.25
1110,330,0.25
1120,330,0.25
1130,330,0.25
1140,330,0.25
1150,330,0.25
1160,330,0.25
1170,330,0.25
1180,330,0.25
1190,330,0.25
1200,330,0.25
1210,330,0.25
1220,330,0.25
1230,330,0.25
1240,330,0.25

staticEnemies
35,30,0.11
80,30,0.11
130,30,0.11
180,30,0.11
230,30,0.11
280,30,0.11
330,30,0.11
380,30,0.11
430,30,0.11
480,30,0.11
530,30,0.11
580,30,0.11
630,30,0.11
680,30,0.11
730,30,0.11
780,30,0.11
830,30,0.11
880,30,0.11
930,30,0.11
980,30,0.11
1035,30,0.11
1085,30,0.11
1140,30,0.11
1189,30,0.11
35,348,0.11
80,348,0.11
130,348,0.11
180,348,0.11
230,348,0.11
280,348,0.11
330,348,0.11
380,348,0.11
430,348,0.11
480,348,0.11
530,348,0.11
580,348,0.11
630,348,0.11
680,348,0.11
730,348,0.11
780,348,0.11
830,348,0.11
880,348,0.11
930,348,0.11
980,348,0.11
1035,348,0.11
1085,348,0.11
1140,348,0.11
1189,348,0.11
35,380,0.11
80,380,0.11
130,380,0.11
180,380,0.11
230,380,0.11
280,380,0.11
330,380,0.11
380,380,0.11
430,380,0.11
480,380,0.11
530,380,0.11
580,380,0.11
630,380,0.11
680,380,0.11
730,380,0.11
780,380,0.11
830,380,0.11
880,380,0.11
930,380,0.11
980,380,0.11
1035,380,0.11
1085,380,0.11
1140,380,0.11
1189,380,0.11
35,688,0.11
80,688,0.11
130,688,0.11
180,688,0.11
230,688,0.11
280,688,0.11
330,688,0.11
380,688,0.11
430,688,0.11
480,688,0.11
530,688,0.11
580,688,0.11
630,688,0.11
680,688,0.11
730,688,0.11
780,688,0.11
830,688,0.11
880,688,0.11
930,688,0.11
980,688,0.11
1035,688,0.11
1085,688,0.11
1140,688,0.11
1189,688,0.11

finishElements
1180,320,0.04
1180,660,0.04

startingPosition
100,200
100,550

startingPositionZombies
-100,-100
-100,-100
